"Notes"	"States"	"States Code"	"Year"	"Year Code"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	Count
	"Iowa"	"19"	"2012"	"2012"	"Prostate"	"28010"	1936
	"Iowa"	"19"	"2012"	"2012"	"Stomach"	"21020"	179
	"Iowa"	"19"	"2012"	"2012"	"Thyroid"	"32010"	406
	"Iowa"	"19"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	847
	"Iowa"	"19"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	233
	"Iowa"	"19"	"2013"	"2013"	"Breast"	"26000"	2254
	"Iowa"	"19"	"2013"	"2013"	"Cervix Uteri"	"27010"	93
	"Iowa"	"19"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	1628
	"Iowa"	"19"	"2013"	"2013"	"Corpus Uteri"	"27020"	570
	"Iowa"	"19"	"2013"	"2013"	"Esophagus"	"21010"	220
	"Iowa"	"19"	"2013"	"2013"	"Gallbladder"	"21080"	38
	"Iowa"	"19"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	649
	"Iowa"	"19"	"2013"	"2013"	"Larynx"	"22020"	146
	"Iowa"	"19"	"2013"	"2013"	"Leukemias"	"35011-35043"	631
	"Iowa"	"19"	"2013"	"2013"	"Liver"	"21071"	206
	"Iowa"	"19"	"2013"	"2013"	"Lung and Bronchus"	"22030"	2430
	"Iowa"	"19"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	916
	"Iowa"	"19"	"2013"	"2013"	"Myeloma"	"34000"	263
	"Iowa"	"19"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	782
	"Iowa"	"19"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	499
	"Iowa"	"19"	"2013"	"2013"	"Ovary"	"27040"	236
	"Iowa"	"19"	"2013"	"2013"	"Pancreas"	"21100"	505
	"Iowa"	"19"	"2013"	"2013"	"Prostate"	"28010"	1862
	"Iowa"	"19"	"2013"	"2013"	"Stomach"	"21020"	165
	"Iowa"	"19"	"2013"	"2013"	"Thyroid"	"32010"	424
	"Iowa"	"19"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	813
	"Iowa"	"19"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	258
	"Iowa"	"19"	"2014"	"2014"	"Breast"	"26000"	2418
	"Iowa"	"19"	"2014"	"2014"	"Cervix Uteri"	"27010"	132
	"Iowa"	"19"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	1764
	"Iowa"	"19"	"2014"	"2014"	"Corpus Uteri"	"27020"	594
	"Iowa"	"19"	"2014"	"2014"	"Esophagus"	"21010"	216
	"Iowa"	"19"	"2014"	"2014"	"Gallbladder"	"21080"	40
	"Iowa"	"19"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	684
	"Iowa"	"19"	"2014"	"2014"	"Larynx"	"22020"	153
	"Iowa"	"19"	"2014"	"2014"	"Leukemias"	"35011-35043"	625
	"Iowa"	"19"	"2014"	"2014"	"Liver"	"21071"	203
	"Iowa"	"19"	"2014"	"2014"	"Lung and Bronchus"	"22030"	2513
	"Iowa"	"19"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	904
	"Iowa"	"19"	"2014"	"2014"	"Myeloma"	"34000"	282
	"Iowa"	"19"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	817
	"Iowa"	"19"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	476
	"Iowa"	"19"	"2014"	"2014"	"Ovary"	"27040"	221
	"Iowa"	"19"	"2014"	"2014"	"Pancreas"	"21100"	554
	"Iowa"	"19"	"2014"	"2014"	"Prostate"	"28010"	1928
	"Iowa"	"19"	"2014"	"2014"	"Stomach"	"21020"	169
	"Iowa"	"19"	"2014"	"2014"	"Thyroid"	"32010"	497
	"Iowa"	"19"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	849
	"Iowa"	"19"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	242
	"Iowa"	"19"	"2015"	"2015"	"Breast"	"26000"	2515
	"Iowa"	"19"	"2015"	"2015"	"Cervix Uteri"	"27010"	114
	"Iowa"	"19"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	1698
	"Iowa"	"19"	"2015"	"2015"	"Corpus Uteri"	"27020"	592
	"Iowa"	"19"	"2015"	"2015"	"Esophagus"	"21010"	223
	"Iowa"	"19"	"2015"	"2015"	"Gallbladder"	"21080"	49
	"Iowa"	"19"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	746
	"Iowa"	"19"	"2015"	"2015"	"Larynx"	"22020"	132
	"Iowa"	"19"	"2015"	"2015"	"Leukemias"	"35011-35043"	629
	"Iowa"	"19"	"2015"	"2015"	"Liver"	"21071"	207
	"Iowa"	"19"	"2015"	"2015"	"Lung and Bronchus"	"22030"	2541
	"Iowa"	"19"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	961
	"Iowa"	"19"	"2015"	"2015"	"Myeloma"	"34000"	273
	"Iowa"	"19"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	812
	"Iowa"	"19"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	532
	"Iowa"	"19"	"2015"	"2015"	"Ovary"	"27040"	201
	"Iowa"	"19"	"2015"	"2015"	"Pancreas"	"21100"	517
	"Iowa"	"19"	"2015"	"2015"	"Prostate"	"28010"	2057
	"Iowa"	"19"	"2015"	"2015"	"Stomach"	"21020"	193
	"Iowa"	"19"	"2015"	"2015"	"Thyroid"	"32010"	482
	"Iowa"	"19"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	877
	"Iowa"	"19"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	246
	"Iowa"	"19"	"2016"	"2016"	"Breast"	"26000"	2549
	"Iowa"	"19"	"2016"	"2016"	"Cervix Uteri"	"27010"	116
	"Iowa"	"19"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	1638
	"Iowa"	"19"	"2016"	"2016"	"Corpus Uteri"	"27020"	659
	"Iowa"	"19"	"2016"	"2016"	"Esophagus"	"21010"	220
	"Iowa"	"19"	"2016"	"2016"	"Gallbladder"	"21080"	36
	"Iowa"	"19"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	755
	"Iowa"	"19"	"2016"	"2016"	"Larynx"	"22020"	131
	"Iowa"	"19"	"2016"	"2016"	"Leukemias"	"35011-35043"	660
	"Iowa"	"19"	"2016"	"2016"	"Liver"	"21071"	212
	"Iowa"	"19"	"2016"	"2016"	"Lung and Bronchus"	"22030"	2398
	"Iowa"	"19"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	1047
	"Iowa"	"19"	"2016"	"2016"	"Myeloma"	"34000"	271
	"Iowa"	"19"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	759
	"Iowa"	"19"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	528
	"Iowa"	"19"	"2016"	"2016"	"Ovary"	"27040"	195
	"Iowa"	"19"	"2016"	"2016"	"Pancreas"	"21100"	542
	"Iowa"	"19"	"2016"	"2016"	"Prostate"	"28010"	2133
	"Iowa"	"19"	"2016"	"2016"	"Stomach"	"21020"	183
	"Iowa"	"19"	"2016"	"2016"	"Thyroid"	"32010"	506
	"Iowa"	"19"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	838
	"Kansas"	"20"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	191
	"Kansas"	"20"	"2010"	"2010"	"Breast"	"26000"	1983
	"Kansas"	"20"	"2010"	"2010"	"Cervix Uteri"	"27010"	125
	"Kansas"	"20"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	1351
	"Kansas"	"20"	"2010"	"2010"	"Corpus Uteri"	"27020"	420
	"Kansas"	"20"	"2010"	"2010"	"Esophagus"	"21010"	127
	"Kansas"	"20"	"2010"	"2010"	"Gallbladder"	"21080"	31
	"Kansas"	"20"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	526
	"Kansas"	"20"	"2010"	"2010"	"Larynx"	"22020"	133
	"Kansas"	"20"	"2010"	"2010"	"Leukemias"	"35011-35043"	483
	"Kansas"	"20"	"2010"	"2010"	"Liver"	"21071"	140
	"Kansas"	"20"	"2010"	"2010"	"Lung and Bronchus"	"22030"	1863
	"Kansas"	"20"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	715
	"Kansas"	"20"	"2010"	"2010"	"Myeloma"	"34000"	187
	"Kansas"	"20"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	575
	"Kansas"	"20"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	336
	"Kansas"	"20"	"2010"	"2010"	"Ovary"	"27040"	179
	"Kansas"	"20"	"2010"	"2010"	"Pancreas"	"21100"	305
	"Kansas"	"20"	"2010"	"2010"	"Prostate"	"28010"	2060
	"Kansas"	"20"	"2010"	"2010"	"Stomach"	"21020"	163
	"Kansas"	"20"	"2010"	"2010"	"Thyroid"	"32010"	474
	"Kansas"	"20"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	736
	"Kansas"	"20"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	245
	"Kansas"	"20"	"2011"	"2011"	"Breast"	"26000"	2092
	"Kansas"	"20"	"2011"	"2011"	"Cervix Uteri"	"27010"	94
	"Kansas"	"20"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	1272
	"Kansas"	"20"	"2011"	"2011"	"Corpus Uteri"	"27020"	372
	"Kansas"	"20"	"2011"	"2011"	"Esophagus"	"21010"	135
	"Kansas"	"20"	"2011"	"2011"	"Gallbladder"	"21080"	28
	"Kansas"	"20"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	541
	"Kansas"	"20"	"2011"	"2011"	"Larynx"	"22020"	94
	"Kansas"	"20"	"2011"	"2011"	"Leukemias"	"35011-35043"	500
	"Kansas"	"20"	"2011"	"2011"	"Liver"	"21071"	156
	"Kansas"	"20"	"2011"	"2011"	"Lung and Bronchus"	"22030"	1916
	"Kansas"	"20"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	745
	"Kansas"	"20"	"2011"	"2011"	"Myeloma"	"34000"	173
	"Kansas"	"20"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	618
	"Kansas"	"20"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	355
	"Kansas"	"20"	"2011"	"2011"	"Ovary"	"27040"	190
	"Kansas"	"20"	"2011"	"2011"	"Pancreas"	"21100"	334
	"Kansas"	"20"	"2011"	"2011"	"Prostate"	"28010"	2312
	"Kansas"	"20"	"2011"	"2011"	"Stomach"	"21020"	198
	"Kansas"	"20"	"2011"	"2011"	"Thyroid"	"32010"	490
	"Kansas"	"20"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	677
	"Kansas"	"20"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	211
	"Kansas"	"20"	"2012"	"2012"	"Breast"	"26000"	2110
	"Kansas"	"20"	"2012"	"2012"	"Cervix Uteri"	"27010"	94
	"Kansas"	"20"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	1340
	"Kansas"	"20"	"2012"	"2012"	"Corpus Uteri"	"27020"	384
	"Kansas"	"20"	"2012"	"2012"	"Esophagus"	"21010"	136
	"Kansas"	"20"	"2012"	"2012"	"Gallbladder"	"21080"	30
	"Kansas"	"20"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	559
	"Kansas"	"20"	"2012"	"2012"	"Larynx"	"22020"	124
	"Kansas"	"20"	"2012"	"2012"	"Leukemias"	"35011-35043"	502
	"Kansas"	"20"	"2012"	"2012"	"Liver"	"21071"	197
	"Kansas"	"20"	"2012"	"2012"	"Lung and Bronchus"	"22030"	1873
	"Kansas"	"20"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	755
	"Kansas"	"20"	"2012"	"2012"	"Myeloma"	"34000"	211
	"Kansas"	"20"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	683
	"Kansas"	"20"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	391
	"Kansas"	"20"	"2012"	"2012"	"Ovary"	"27040"	180
	"Kansas"	"20"	"2012"	"2012"	"Pancreas"	"21100"	341
	"Kansas"	"20"	"2012"	"2012"	"Prostate"	"28010"	1880
	"Kansas"	"20"	"2012"	"2012"	"Stomach"	"21020"	165
	"Kansas"	"20"	"2012"	"2012"	"Thyroid"	"32010"	508
	"Kansas"	"20"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	751
	"Kansas"	"20"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	216
	"Kansas"	"20"	"2013"	"2013"	"Breast"	"26000"	1977
	"Kansas"	"20"	"2013"	"2013"	"Cervix Uteri"	"27010"	100
	"Kansas"	"20"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	1258
	"Kansas"	"20"	"2013"	"2013"	"Corpus Uteri"	"27020"	415
	"Kansas"	"20"	"2013"	"2013"	"Esophagus"	"21010"	159
	"Kansas"	"20"	"2013"	"2013"	"Gallbladder"	"21080"	30
	"Kansas"	"20"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	561
	"Kansas"	"20"	"2013"	"2013"	"Larynx"	"22020"	112
	"Kansas"	"20"	"2013"	"2013"	"Leukemias"	"35011-35043"	511
	"Kansas"	"20"	"2013"	"2013"	"Liver"	"21071"	191
	"Kansas"	"20"	"2013"	"2013"	"Lung and Bronchus"	"22030"	1990
	"Kansas"	"20"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	763
	"Kansas"	"20"	"2013"	"2013"	"Myeloma"	"34000"	225
	"Kansas"	"20"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	621
	"Kansas"	"20"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	393
	"Kansas"	"20"	"2013"	"2013"	"Ovary"	"27040"	195
	"Kansas"	"20"	"2013"	"2013"	"Pancreas"	"21100"	351
	"Kansas"	"20"	"2013"	"2013"	"Prostate"	"28010"	1749
	"Kansas"	"20"	"2013"	"2013"	"Stomach"	"21020"	158
	"Kansas"	"20"	"2013"	"2013"	"Thyroid"	"32010"	490
	"Kansas"	"20"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	740
	"Kansas"	"20"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	182
	"Kansas"	"20"	"2014"	"2014"	"Breast"	"26000"	2088
	"Kansas"	"20"	"2014"	"2014"	"Cervix Uteri"	"27010"	114
	"Kansas"	"20"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	1317
	"Kansas"	"20"	"2014"	"2014"	"Corpus Uteri"	"27020"	408
	"Kansas"	"20"	"2014"	"2014"	"Esophagus"	"21010"	144
	"Kansas"	"20"	"2014"	"2014"	"Gallbladder"	"21080"	33
	"Kansas"	"20"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	577
	"Kansas"	"20"	"2014"	"2014"	"Larynx"	"22020"	92
	"Kansas"	"20"	"2014"	"2014"	"Leukemias"	"35011-35043"	492
	"Kansas"	"20"	"2014"	"2014"	"Liver"	"21071"	182
	"Kansas"	"20"	"2014"	"2014"	"Lung and Bronchus"	"22030"	1893
	"Kansas"	"20"	"2014"	"2014"	"Melanoma of the Skin"	"25010"	795
	"Kansas"	"20"	"2014"	"2014"	"Myeloma"	"34000"	247
	"Kansas"	"20"	"2014"	"2014"	"Non-Hodgkin Lymphoma"	"33041-33042"	635
	"Kansas"	"20"	"2014"	"2014"	"Oral Cavity and Pharynx"	"20010-20100"	395
	"Kansas"	"20"	"2014"	"2014"	"Ovary"	"27040"	179
	"Kansas"	"20"	"2014"	"2014"	"Pancreas"	"21100"	388
	"Kansas"	"20"	"2014"	"2014"	"Prostate"	"28010"	1615
	"Kansas"	"20"	"2014"	"2014"	"Stomach"	"21020"	147
	"Kansas"	"20"	"2014"	"2014"	"Thyroid"	"32010"	462
	"Kansas"	"20"	"2014"	"2014"	"Urinary Bladder, invasive and in situ"	"29010"	680
	"Kansas"	"20"	"2015"	"2015"	"Brain and Other Nervous System"	"31010-31040"	185
	"Kansas"	"20"	"2015"	"2015"	"Breast"	"26000"	2213
	"Kansas"	"20"	"2015"	"2015"	"Cervix Uteri"	"27010"	127
	"Kansas"	"20"	"2015"	"2015"	"Colon and Rectum"	"21041-21052"	1279
	"Kansas"	"20"	"2015"	"2015"	"Corpus Uteri"	"27020"	494
	"Kansas"	"20"	"2015"	"2015"	"Esophagus"	"21010"	145
	"Kansas"	"20"	"2015"	"2015"	"Gallbladder"	"21080"	29
	"Kansas"	"20"	"2015"	"2015"	"Kidney and Renal Pelvis"	"29020"	620
	"Kansas"	"20"	"2015"	"2015"	"Larynx"	"22020"	107
	"Kansas"	"20"	"2015"	"2015"	"Leukemias"	"35011-35043"	543
	"Kansas"	"20"	"2015"	"2015"	"Liver"	"21071"	205
	"Kansas"	"20"	"2015"	"2015"	"Lung and Bronchus"	"22030"	1937
	"Kansas"	"20"	"2015"	"2015"	"Melanoma of the Skin"	"25010"	878
	"Kansas"	"20"	"2015"	"2015"	"Myeloma"	"34000"	210
	"Kansas"	"20"	"2015"	"2015"	"Non-Hodgkin Lymphoma"	"33041-33042"	658
	"Kansas"	"20"	"2015"	"2015"	"Oral Cavity and Pharynx"	"20010-20100"	436
	"Kansas"	"20"	"2015"	"2015"	"Ovary"	"27040"	177
	"Kansas"	"20"	"2015"	"2015"	"Pancreas"	"21100"	385
	"Kansas"	"20"	"2015"	"2015"	"Prostate"	"28010"	1798
	"Kansas"	"20"	"2015"	"2015"	"Stomach"	"21020"	164
	"Kansas"	"20"	"2015"	"2015"	"Thyroid"	"32010"	512
	"Kansas"	"20"	"2015"	"2015"	"Urinary Bladder, invasive and in situ"	"29010"	664
	"Kansas"	"20"	"2016"	"2016"	"Brain and Other Nervous System"	"31010-31040"	216
	"Kansas"	"20"	"2016"	"2016"	"Breast"	"26000"	2206
	"Kansas"	"20"	"2016"	"2016"	"Cervix Uteri"	"27010"	97
	"Kansas"	"20"	"2016"	"2016"	"Colon and Rectum"	"21041-21052"	1280
	"Kansas"	"20"	"2016"	"2016"	"Corpus Uteri"	"27020"	473
	"Kansas"	"20"	"2016"	"2016"	"Esophagus"	"21010"	157
	"Kansas"	"20"	"2016"	"2016"	"Gallbladder"	"21080"	37
	"Kansas"	"20"	"2016"	"2016"	"Kidney and Renal Pelvis"	"29020"	646
	"Kansas"	"20"	"2016"	"2016"	"Larynx"	"22020"	97
	"Kansas"	"20"	"2016"	"2016"	"Leukemias"	"35011-35043"	464
	"Kansas"	"20"	"2016"	"2016"	"Liver"	"21071"	230
	"Kansas"	"20"	"2016"	"2016"	"Lung and Bronchus"	"22030"	1828
	"Kansas"	"20"	"2016"	"2016"	"Melanoma of the Skin"	"25010"	877
	"Kansas"	"20"	"2016"	"2016"	"Myeloma"	"34000"	225
	"Kansas"	"20"	"2016"	"2016"	"Non-Hodgkin Lymphoma"	"33041-33042"	671
	"Kansas"	"20"	"2016"	"2016"	"Oral Cavity and Pharynx"	"20010-20100"	409
	"Kansas"	"20"	"2016"	"2016"	"Ovary"	"27040"	172
	"Kansas"	"20"	"2016"	"2016"	"Pancreas"	"21100"	386
	"Kansas"	"20"	"2016"	"2016"	"Prostate"	"28010"	1709
	"Kansas"	"20"	"2016"	"2016"	"Stomach"	"21020"	169
	"Kansas"	"20"	"2016"	"2016"	"Thyroid"	"32010"	483
	"Kansas"	"20"	"2016"	"2016"	"Urinary Bladder, invasive and in situ"	"29010"	727
	"Kentucky"	"21"	"2010"	"2010"	"Brain and Other Nervous System"	"31010-31040"	349
	"Kentucky"	"21"	"2010"	"2010"	"Breast"	"26000"	3130
	"Kentucky"	"21"	"2010"	"2010"	"Cervix Uteri"	"27010"	205
	"Kentucky"	"21"	"2010"	"2010"	"Colon and Rectum"	"21041-21052"	2470
	"Kentucky"	"21"	"2010"	"2010"	"Corpus Uteri"	"27020"	621
	"Kentucky"	"21"	"2010"	"2010"	"Esophagus"	"21010"	232
	"Kentucky"	"21"	"2010"	"2010"	"Gallbladder"	"21080"	48
	"Kentucky"	"21"	"2010"	"2010"	"Kidney and Renal Pelvis"	"29020"	943
	"Kentucky"	"21"	"2010"	"2010"	"Larynx"	"22020"	293
	"Kentucky"	"21"	"2010"	"2010"	"Leukemias"	"35011-35043"	748
	"Kentucky"	"21"	"2010"	"2010"	"Liver"	"21071"	293
	"Kentucky"	"21"	"2010"	"2010"	"Lung and Bronchus"	"22030"	4914
	"Kentucky"	"21"	"2010"	"2010"	"Melanoma of the Skin"	"25010"	1144
	"Kentucky"	"21"	"2010"	"2010"	"Myeloma"	"34000"	300
	"Kentucky"	"21"	"2010"	"2010"	"Non-Hodgkin Lymphoma"	"33041-33042"	1026
	"Kentucky"	"21"	"2010"	"2010"	"Oral Cavity and Pharynx"	"20010-20100"	669
	"Kentucky"	"21"	"2010"	"2010"	"Ovary"	"27040"	275
	"Kentucky"	"21"	"2010"	"2010"	"Pancreas"	"21100"	613
	"Kentucky"	"21"	"2010"	"2010"	"Prostate"	"28010"	2844
	"Kentucky"	"21"	"2010"	"2010"	"Stomach"	"21020"	308
	"Kentucky"	"21"	"2010"	"2010"	"Thyroid"	"32010"	648
	"Kentucky"	"21"	"2010"	"2010"	"Urinary Bladder, invasive and in situ"	"29010"	1093
	"Kentucky"	"21"	"2011"	"2011"	"Brain and Other Nervous System"	"31010-31040"	365
	"Kentucky"	"21"	"2011"	"2011"	"Breast"	"26000"	3229
	"Kentucky"	"21"	"2011"	"2011"	"Cervix Uteri"	"27010"	185
	"Kentucky"	"21"	"2011"	"2011"	"Colon and Rectum"	"21041-21052"	2450
	"Kentucky"	"21"	"2011"	"2011"	"Corpus Uteri"	"27020"	657
	"Kentucky"	"21"	"2011"	"2011"	"Esophagus"	"21010"	251
	"Kentucky"	"21"	"2011"	"2011"	"Gallbladder"	"21080"	44
	"Kentucky"	"21"	"2011"	"2011"	"Kidney and Renal Pelvis"	"29020"	990
	"Kentucky"	"21"	"2011"	"2011"	"Larynx"	"22020"	292
	"Kentucky"	"21"	"2011"	"2011"	"Leukemias"	"35011-35043"	845
	"Kentucky"	"21"	"2011"	"2011"	"Liver"	"21071"	323
	"Kentucky"	"21"	"2011"	"2011"	"Lung and Bronchus"	"22030"	4755
	"Kentucky"	"21"	"2011"	"2011"	"Melanoma of the Skin"	"25010"	1122
	"Kentucky"	"21"	"2011"	"2011"	"Myeloma"	"34000"	312
	"Kentucky"	"21"	"2011"	"2011"	"Non-Hodgkin Lymphoma"	"33041-33042"	940
	"Kentucky"	"21"	"2011"	"2011"	"Oral Cavity and Pharynx"	"20010-20100"	727
	"Kentucky"	"21"	"2011"	"2011"	"Ovary"	"27040"	274
	"Kentucky"	"21"	"2011"	"2011"	"Pancreas"	"21100"	635
	"Kentucky"	"21"	"2011"	"2011"	"Prostate"	"28010"	2977
	"Kentucky"	"21"	"2011"	"2011"	"Stomach"	"21020"	282
	"Kentucky"	"21"	"2011"	"2011"	"Thyroid"	"32010"	661
	"Kentucky"	"21"	"2011"	"2011"	"Urinary Bladder, invasive and in situ"	"29010"	1163
	"Kentucky"	"21"	"2012"	"2012"	"Brain and Other Nervous System"	"31010-31040"	352
	"Kentucky"	"21"	"2012"	"2012"	"Breast"	"26000"	3329
	"Kentucky"	"21"	"2012"	"2012"	"Cervix Uteri"	"27010"	211
	"Kentucky"	"21"	"2012"	"2012"	"Colon and Rectum"	"21041-21052"	2507
	"Kentucky"	"21"	"2012"	"2012"	"Corpus Uteri"	"27020"	731
	"Kentucky"	"21"	"2012"	"2012"	"Esophagus"	"21010"	230
	"Kentucky"	"21"	"2012"	"2012"	"Gallbladder"	"21080"	64
	"Kentucky"	"21"	"2012"	"2012"	"Kidney and Renal Pelvis"	"29020"	1005
	"Kentucky"	"21"	"2012"	"2012"	"Larynx"	"22020"	319
	"Kentucky"	"21"	"2012"	"2012"	"Leukemias"	"35011-35043"	790
	"Kentucky"	"21"	"2012"	"2012"	"Liver"	"21071"	350
	"Kentucky"	"21"	"2012"	"2012"	"Lung and Bronchus"	"22030"	4814
	"Kentucky"	"21"	"2012"	"2012"	"Melanoma of the Skin"	"25010"	1255
	"Kentucky"	"21"	"2012"	"2012"	"Myeloma"	"34000"	331
	"Kentucky"	"21"	"2012"	"2012"	"Non-Hodgkin Lymphoma"	"33041-33042"	1067
	"Kentucky"	"21"	"2012"	"2012"	"Oral Cavity and Pharynx"	"20010-20100"	695
	"Kentucky"	"21"	"2012"	"2012"	"Ovary"	"27040"	286
	"Kentucky"	"21"	"2012"	"2012"	"Pancreas"	"21100"	617
	"Kentucky"	"21"	"2012"	"2012"	"Prostate"	"28010"	2827
	"Kentucky"	"21"	"2012"	"2012"	"Stomach"	"21020"	339
	"Kentucky"	"21"	"2012"	"2012"	"Thyroid"	"32010"	710
	"Kentucky"	"21"	"2012"	"2012"	"Urinary Bladder, invasive and in situ"	"29010"	1162
	"Kentucky"	"21"	"2013"	"2013"	"Brain and Other Nervous System"	"31010-31040"	370
	"Kentucky"	"21"	"2013"	"2013"	"Breast"	"26000"	3392
	"Kentucky"	"21"	"2013"	"2013"	"Cervix Uteri"	"27010"	179
	"Kentucky"	"21"	"2013"	"2013"	"Colon and Rectum"	"21041-21052"	2511
	"Kentucky"	"21"	"2013"	"2013"	"Corpus Uteri"	"27020"	707
	"Kentucky"	"21"	"2013"	"2013"	"Esophagus"	"21010"	269
	"Kentucky"	"21"	"2013"	"2013"	"Gallbladder"	"21080"	64
	"Kentucky"	"21"	"2013"	"2013"	"Kidney and Renal Pelvis"	"29020"	1035
	"Kentucky"	"21"	"2013"	"2013"	"Larynx"	"22020"	291
	"Kentucky"	"21"	"2013"	"2013"	"Leukemias"	"35011-35043"	806
	"Kentucky"	"21"	"2013"	"2013"	"Liver"	"21071"	395
	"Kentucky"	"21"	"2013"	"2013"	"Lung and Bronchus"	"22030"	4932
	"Kentucky"	"21"	"2013"	"2013"	"Melanoma of the Skin"	"25010"	1220
	"Kentucky"	"21"	"2013"	"2013"	"Myeloma"	"34000"	382
	"Kentucky"	"21"	"2013"	"2013"	"Non-Hodgkin Lymphoma"	"33041-33042"	1069
	"Kentucky"	"21"	"2013"	"2013"	"Oral Cavity and Pharynx"	"20010-20100"	747
	"Kentucky"	"21"	"2013"	"2013"	"Ovary"	"27040"	287
	"Kentucky"	"21"	"2013"	"2013"	"Pancreas"	"21100"	703
	"Kentucky"	"21"	"2013"	"2013"	"Prostate"	"28010"	2656
	"Kentucky"	"21"	"2013"	"2013"	"Stomach"	"21020"	347
	"Kentucky"	"21"	"2013"	"2013"	"Thyroid"	"32010"	671
	"Kentucky"	"21"	"2013"	"2013"	"Urinary Bladder, invasive and in situ"	"29010"	1104
	"Kentucky"	"21"	"2014"	"2014"	"Brain and Other Nervous System"	"31010-31040"	356
	"Kentucky"	"21"	"2014"	"2014"	"Breast"	"26000"	3527
	"Kentucky"	"21"	"2014"	"2014"	"Cervix Uteri"	"27010"	214
	"Kentucky"	"21"	"2014"	"2014"	"Colon and Rectum"	"21041-21052"	2568
	"Kentucky"	"21"	"2014"	"2014"	"Corpus Uteri"	"27020"	755
	"Kentucky"	"21"	"2014"	"2014"	"Esophagus"	"21010"	266
	"Kentucky"	"21"	"2014"	"2014"	"Gallbladder"	"21080"	64
	"Kentucky"	"21"	"2014"	"2014"	"Kidney and Renal Pelvis"	"29020"	1018
	"Kentucky"	"21"	"2014"	"2014"	"Larynx"	"22020"	307
